,country_id,year,gdp,population,co2,coal_co2,flaring_co2,gas_co2,methane,nitrous_oxide,oil_co2,sta
916,34,2016,55372836864,2090020,14.458,4.964,0.13,1.684,1.8,0.81,7.235,1.47
917,34,2017,58049191936,2098396,14.617,4.907,0.139,1.753,1.79,0.81,7.306,1.63
918,35,1990,5.94764E+11,44120040,250.511,94.308,0,6.433,24.25,7.73,130.947,0.83
919,35,1991,6.51872E+11,44487412,275.688,94.094,0,7.441,24.45,7.88,151.671,0.05
920,35,1992,6.87369E+11,44703708,299.905,91.32,0,9.733,24.55,10.21,173.971,0.39
921,35,1993,7.29369E+11,44932856,330.174,99.62,0,12.159,24.69,10.45,189.427,-0.32
922,35,1994,7.91074E+11,45165784,355.695,101.801,0,16.186,24.98,10.95,206.573,0.75
923,35,1995,8.60794E+11,45393416,383.665,105.3,0,19.574,25.13,11.85,226.079,0.18
924,35,1996,9.19813E+11,45660164,420.996,122.689,0,25.859,25.76,12.45,239.471,-0.23
925,35,1997,9.67605E+11,45962392,444.968,133.313,0,31.427,26.06,13.55,246.07,0.78
926,35,1998,9.08368E+11,46250260,378.038,137.598,0,29.399,24.41,13.3,183.586,1.27
927,35,1999,1.00416E+12,46520448,410.519,145.635,0,35.797,24.15,14.15,200.628,0.78
928,35,2000,1.08626E+12,46788588,439.981,163.883,0,40.204,24.35,15.02,206.229,0.49
929,35,2001,1.12762E+12,47064784,455.631,174.626,0,44.163,24.83,15.2,206.083,0.9
930,35,2002,1.20307E+12,47320664,476.065,187.637,0,49.069,24.63,14.94,207.116,0.49
931,35,2003,1.22983E+12,47539740,485.213,195.319,0,51.401,24.6,18.23,205.372,0.36
932,35,2004,1.28124E+12,47727288,491.389,203.138,0,60.234,23.6,20.85,196.256,1.04
933,35,2005,1.32235E+12,47889576,498.688,209.293,0,65.27,23.76,19.38,195.069,0.33
934,35,2006,1.38128E+12,48049348,503.478,216.428,0,67.995,23.76,18.02,190.054,0.34
935,35,2007,1.44672E+12,48220600,521.709,228.427,0,73.37,23.32,9.79,187.258,1.12
936,35,2008,1.47743E+12,48398632,532.651,253.041,0,75.924,23.3,8.97,171.088,0.73
937,35,2009,1.47764E+12,48588024,537.82,262.395,0,72.171,23.64,8.93,172.708,1.03
938,35,2010,1.56282E+12,48813036,594.339,295.05,0,91.541,23.8,9.26,176.156,0.7
939,35,2011,1.60922E+12,49169880,623.443,320.169,0,98.513,23.42,9.39,171.469,0.14
940,35,2012,1.64611E+12,49634188,627.943,316.99,0,106.566,23.41,9.54,170.817,0.38
941,35,2013,1.69381E+12,50098228,634.581,320.644,0,111.531,23.21,9.6,168.582,0.53
942,35,2014,1.75042E+12,50558044,629.366,331.304,0,101.445,22.95,9.61,161.534,0.79
943,35,2015,1.79925E+12,50994396,634.177,335.411,0,92.589,22.74,9.87,170.594,0.76
944,35,2016,1.84912E+12,51309984,637.914,320.697,0,96.655,22.4,10.01,184.034,1.03
945,35,2017,1.90756E+12,51511640,654.537,337.669,0,100.861,22.3,10.18,179.413,1.66
946,36,1990,7.56125E+11,38889888,230.5,79.876,1.769,12.062,34.1,22.25,121.513,0.91
947,36,1991,7.87367E+11,38997064,240.231,82.396,1.754,13.463,34.17,21.48,127.972,0.1
948,36,1992,8.05945E+11,39202248,248.632,85.65,1.855,14.57,34.63,19.91,133.261,0.08
949,36,1993,7.9927E+11,39420540,240.046,82.449,1.838,14.168,34.23,20.4,128.805,-0.15
950,36,1994,8.27807E+11,39623732,252.3,82.941,2.089,15.212,34.65,21.01,137.419,0.68
951,36,1995,8.65579E+11,39814568,266.035,85.879,1.863,18.878,35.03,20.71,143.725,0.93
952,36,1996,8.95967E+11,39996476,253.498,72.659,1.794,21.289,35.85,22.81,142.29,0.28
953,36,1997,9.37387E+11,40180048,265.832,75.331,1.815,27.489,37.66,22.5,144.948,1.16
954,36,1998,9.88972E+11,40362356,274.605,73.456,1.942,28.462,38.02,23.78,153.228,0.73
955,36,1999,1.0447E+12,40542232,298.075,83.531,1.994,32.502,38.53,23.71,161.666,0.57
956,36,2000,1.10875E+12,40741652,310.071,88.321,2.133,37.153,39.22,23.85,163.468,0.59
957,36,2001,1.16439E+12,40966448,311.809,81.098,2.038,39.97,39.81,23.39,169.398,0.71
958,36,2002,1.20611E+12,41477652,331.95,90.917,2.069,45.027,40.18,23.03,173.92,0.68
959,36,2003,1.25454E+12,42230268,336.332,84.293,1.9,51.279,40.17,24.04,178.249,1.09
960,36,2004,1.3075E+12,42959672,353.011,87.367,2.234,58.736,39.86,23.31,183.598,0.56
961,36,2005,1.36502E+12,43685372,368.338,87.766,2.297,68.912,39.6,21.96,187.75,0.51
962,36,2006,1.43422E+12,44422824,359.653,77.952,2.416,74.012,39.35,22.32,183.442,1.2
963,36,2007,1.49893E+12,45245784,367.399,84.629,2.565,75.625,40.04,22.87,182.939,0.57
964,36,2008,1.52811E+12,45966544,335.887,59.334,2.304,82.522,38.47,20.59,173.208,0.53
965,36,2009,1.48656E+12,46367772,296.5,45.081,2.256,73.679,40.17,20.26,161.035,0.91
966,36,2010,1.49893E+12,46572776,282.937,36.352,2.28,73.622,38.6,20.72,156.338,0.45
967,36,2011,1.49544E+12,46729232,283.799,54.215,2.739,68.023,38.45,19.67,146.018,1.29
968,36,2012,1.45375E+12,46756084,278.06,63.253,3.379,65.077,37.75,19.04,134.678,0.71
969,36,2013,1.42921E+12,46603460,251.94,49.191,3.835,59.054,37.19,19.59,129.347,0.54
970,36,2014,1.45031E+12,46464548,254.18,54.142,4.065,54.25,37.01,20.39,129.901,1.32
971,36,2015,1.49753E+12,46431344,270.767,61.841,3.707,56.602,38.59,20.52,136.36,1.29
972,36,2016,1.41704E+12,46473320,259.629,45.677,3.764,57.652,38.5,20.29,140.248,1.13
973,36,2017,1.45802E+12,46584168,273.592,53.598,3.823,62.528,38.9,20.72,141.157,1.64
974,37,1990,2.40234E+11,8548407,57.51,11.749,0.336,1.588,8.55,6.43,41.99,1.67
975,37,1991,2.37965E+11,8594170,57.74,11.835,0.284,1.716,8.49,6.19,42.231,0.71
976,37,1992,2.35763E+11,8640277,57.567,11.092,0.311,1.993,8.62,6.3,42.608,1.06
977,37,1993,2.31559E+11,8683403,57.561,11.039,0.345,2.065,8.57,6.49,42.505,0.23
978,37,1994,2.41527E+11,8723467,60.015,11.226,0.295,2.027,8.45,6.38,44.745,0.21
979,37,1995,2.51744E+11,8758496,59.506,11.219,0.337,2.061,8.32,6.23,44.029,0.31
980,37,1996,2.56501E+11,8785493,63.381,12.388,0.322,2.224,8.32,6.4,46.635,-0.16
981,37,1997,2.64172E+11,8807868,58.383,10.784,0.358,2.254,8.26,6.37,43.282,1.01
982,37,1998,2.76042E+11,8828629,58.802,11.108,0.365,2.23,8.08,6.34,43.31,0.29
983,37,1999,2.89704E+11,8848881,55.982,10.048,0.375,2.171,7.82,6.18,41.585,0.87
984,37,2000,3.03455E+11,8871042,54.93,10.102,0.374,2.079,7.66,6.22,40.448,1.54
985,37,2001,3.08399E+11,8896748,55.838,10.942,0.373,2.397,7.5,5.94,40.175,0.57
986,37,2002,3.17465E+11,8926011,56.685,11.42,0.368,2.442,7.27,5.9,40.495,1.16
987,37,2003,3.26406E+11,8961506,57.292,11.55,0.396,2.266,7.08,5.89,41.209,1.12
988,37,2004,3.41905E+11,9004263,56.517,11.815,0.387,2.196,7.09,5.95,40.175,1.07
989,37,2005,3.54499E+11,9051739,53.875,10.952,0.364,1.867,6.8,5.84,38.628,1.42
990,37,2006,3.72238E+11,9104724,53.738,10.696,0.812,2.048,6.66,5.82,38.067,1.61
991,37,2007,3.87885E+11,9164274,52.994,10.775,0.848,2.16,6.38,5.71,37.124,1.39
992,37,2008,3.88984E+11,9229282,50.867,10.344,0.861,1.888,6.09,5.88,35.675,1.47
993,37,2009,3.73029E+11,9301413,47.239,7.372,0.864,2.483,5.93,5.65,34.708,0.88
994,37,2010,3.99842E+11,9381722,53.12,10.317,0.825,3.431,5.86,5.9,36.522,-0.62
995,37,2011,3.97621E+11,9467384,49.211,9.472,0.834,2.718,5.83,5.67,34.128,1.7
996,37,2012,3.9649E+11,9555984,46.712,8.643,0.838,2.355,5.7,5.59,32.73,0.45
997,37,2013,4.01409E+11,9648935,45.202,8.744,0.699,2.358,5.53,5.63,31.339,1.15
998,37,2015,4.28683E+11,9849344,43.419,8.022,0.822,1.967,5.2,5.93,30.491,1.79
999,37,2016,4.43164E+11,9953322,43.414,8.034,0.64,2.261,5.15,5.95,30.341,1.36
1000,37,2017,4.54544E+11,10058191,42.457,8.315,0.801,1.812,5.12,6.15,29.418,0.95
1001,38,1990,2.34154E+11,6711685,44.161,1.467,0.026,3.878,6.44,2.9,35.947,1.06
1002,38,1991,2.36259E+11,6795392,46.137,1.211,0.039,4.335,6.35,2.88,38.048,0.26
1003,38,1992,2.40475E+11,6873188,46.019,0.896,0.036,4.545,6.27,2.85,38.181,0.97
1004,38,1993,2.44574E+11,6936123,43.606,0.763,0.04,4.757,6.24,2.8,35.88,0.47
1005,38,1994,2.52215E+11,6991543,42.666,0.778,0.041,4.684,6.2,2.8,34.809,1.7
1006,38,1995,2.58066E+11,7038302,43.408,0.797,0.039,5.144,6.14,2.78,35.196,0.68
1007,38,1996,2.64365E+11,7069694,44.099,0.576,0.044,5.586,6.14,2.76,35.866,-0.36
1008,38,1997,2.75431E+11,7086993,43.035,0.5,0.042,5.404,5.93,2.69,35.255,0.94
1009,38,1998,2.88737E+11,7108225,44.614,0.439,0.042,5.567,5.87,2.68,36.73,0.75
1010,38,1999,2.98852E+11,7142199,44.437,0.453,0.043,5.776,5.74,2.6,36.33,0.87
1011,38,2000,3.1633E+11,7182052,43.614,0.645,0.039,5.759,5.68,2.6,35.214,1.46
1012,38,2001,3.26784E+11,7224413,45.081,0.654,0.041,5.998,5.73,2.64,36.397,0.89
1013,38,2002,3.33239E+11,7276479,43.461,0.594,0.041,5.895,5.69,2.53,35.018,1.46
1014,38,2003,3.3951E+11,7330729,44.646,0.602,0.039,6.23,5.6,2.52,35.898,1.52
1015,38,2004,3.55559E+11,7381153,45.231,0.588,0.044,6.442,5.52,2.54,36.161,0.76
1016,38,2005,3.73064E+11,7428437,45.778,0.633,0.058,6.612,5.55,2.59,36.371,0.62
1017,38,2006,3.95139E+11,7475014,45.368,0.68,0.045,6.438,5.56,2.6,36.104,1.29
1018,38,2007,4.19031E+11,7541909,43.363,0.741,0.042,6.275,5.51,2.57,34.171,1.46
1019,38,2008,4.3642E+11,7638288,44.706,0.681,0.044,6.681,5.59,2.64,35.208,1
1020,38,2009,4.34944E+11,7734402,43.53,0.636,0.044,6.403,5.52,2.6,34.403,1.09
1021,38,2010,4.5599E+11,7822444,45.043,0.649,0.046,7.159,5.53,2.6,35.015,-0.06
1022,38,2011,4.72721E+11,7910988,40.981,0.608,0.056,6.363,5.42,2.55,31.815,1.71
1023,38,2012,4.77669E+11,7995738,42.249,0.557,0.044,6.959,5.4,2.5,32.669,1.05
1024,38,2013,4.86175E+11,8088370,43.182,0.583,0.038,7.314,5.35,2.52,33.222,0.48
1025,38,2015,5.00062E+11,8281735,38.726,0.56,0.028,6.78,5.22,2.48,29.463,1.91
1026,38,2016,5.08579E+11,8372902,39.179,0.525,0.028,7.127,5.21,2.49,29.553,1.27
1027,39,1990,4.86761E+11,54324140,151.615,70.204,0.22,7.647,38.21,26.8,60.12,0.11
1028,39,1991,4.99938E+11,55321172,158.126,74.99,0.263,9.145,37.04,25.61,58.789,-0.14
1029,39,1992,5.38702E+11,56302040,164.065,75.08,0.254,9.926,37.74,26.57,63.246,-1.32
1030,39,1993,5.91946E+11,57296008,171.139,70.566,0.231,11.088,37.58,27.58,73.136,-0.46
1031,39,1994,5.69083E+11,58310244,167.566,68.585,0.219,11.348,37.03,24.77,70.63,0.72
1032,39,1995,6.20397E+11,59305492,181.355,71.101,0.209,14.441,36.97,25.13,78.056,0.01
1033,39,1996,6.75112E+11,60293784,199.647,82.694,0.208,16.82,36.9,25.69,82.12,0.31
1034,39,1997,7.38355E+11,61277420,212.108,90.549,0.206,20.788,37.65,25.77,81.899,-0.26
1035,39,1998,7.73999E+11,62242200,212.135,94.057,0.194,21.658,37.22,27.06,77.471,0.94
1036,39,1999,7.45796E+11,63185620,207.928,84.306,0.178,26.718,38.16,27,78.876,1.24
1037,39,2000,8.07551E+11,64113548,229.937,98.619,0.168,30.118,38.78,26.52,82.614,0.45
1038,39,2001,7.53327E+11,65072016,213.581,84.601,0.155,32.578,37.97,23.95,78.145,1.22
1039,39,2002,8.18938E+11,65988664,221.226,87.32,0.148,34.766,37.34,24.31,80.255,0.43
1040,39,2003,8.72922E+11,66867324,236.766,92.078,0.145,43.193,37.02,24.8,81.859,0.58
1041,39,2004,9.57901E+11,67785080,244.769,93.453,0.14,44.368,37.08,24.97,85.843,0.38
1042,39,2005,1.04662E+12,68704712,264.871,102.178,0.142,54.859,38.45,25.38,84.446,0.44
1043,39,2006,1.12834E+12,69601328,282.368,111.676,0.135,62.166,39.8,26.9,83.084,0.51
1044,39,2007,1.19169E+12,70468864,313.693,126.159,0.133,72.005,42.27,25.68,87.866,0.6
1045,39,2008,1.21376E+12,71320728,310.622,122.958,0.135,71.548,42.84,23.83,86.88,0.63
1046,39,2009,1.15502E+12,72225648,316.412,130.449,0.138,71.36,42.41,26.78,83.74,0.69
1047,39,2011,1.40399E+12,74173856,342.057,135.425,0.151,86.048,44,26.15,84.197,0.28
1048,39,2012,1.44192E+12,75277440,356.107,141.827,0.144,87.094,45.46,28.31,89.728,0.94
1049,39,2013,1.51023E+12,76576120,347.332,125.598,0.146,86.692,44.42,30.78,94.357,0.78
1050,39,2014,1.57059E+12,78112064,364.028,130.464,0.145,93.537,46.62,30.61,98.998,1.49
1051,39,2015,1.63784E+12,79646176,384.93,139.39,0.155,96.438,42.51,31.02,108.643,0.71
1052,39,2016,1.4985E+12,81019400,405.95,152.272,0.158,91.852,44.56,33.27,117.847,1.12
1053,39,2017,1.61046E+12,82089824,430.901,158.615,0.157,104.89,44.98,32.87,120.765,0.64
1054,40,1990,4.95935E+11,51589816,706.227,263.168,3.483,216.19,91.93,44.58,205.687,0.81
1055,40,1991,4.60353E+11,51672816,632.924,222.622,3.065,224.884,88.91,41.87,167.044,-0.1
1056,40,1992,4.2171E+11,51785152,589.283,245.344,2.709,197.13,81.03,37.76,129.12,-0.42
1057,40,1993,3.67894E+11,51778420,510.32,235.88,2.437,165.866,77.41,33.33,94.482,-1.1
1058,40,1994,2.88419E+11,51487376,419.492,185.817,2.277,144.306,73.94,30.85,77.58,0.19
1059,40,1995,2.57478E+11,51061268,390.072,174.093,2.226,134.048,69.68,28.1,72.31,0.5
1060,40,1996,2.35603E+11,50616104,351.77,146.215,2.231,137.899,65.68,24.61,60.779,-0.35
1061,40,1997,2.32333E+11,50169352,340.514,154.305,2.212,129.719,60.09,24.31,49.468,-0.69
1062,40,1998,2.31737E+11,49745868,328.808,123.079,2.191,155.921,53.81,21.71,42.553,0.47
1063,40,1999,2.35148E+11,49320116,298.579,123.714,2.145,130.367,52.07,20.47,37.528,1.27
1064,40,2000,2.53196E+11,48879752,285.674,122.878,2.147,124.325,49.72,20.28,31.612,0.8
1065,40,2001,2.8111E+11,48414536,303.891,131.831,2.191,130.433,47.21,20.62,33.996,0.94
1066,40,2002,3.01087E+11,47976540,295.901,136.228,2.178,116.284,47.49,21.56,35.368,1.11
1067,40,2003,3.35257E+11,47605644,307.245,132.444,2.379,128.304,47.2,20.38,37.249,-0.2
1068,40,2004,3.81078E+11,47261960,310.626,135.323,2.573,128.409,44.74,19.85,36.469,0.84
1069,40,2005,3.99366E+11,46912616,313.531,135.906,2.472,130.363,43.4,19.76,36.259,1.11
1070,40,2006,4.36787E+11,46592552,333.062,154.04,2.49,126.738,41.84,20.01,40.508,0.45
1071,40,2008,4.99592E+11,46062936,325.983,154.64,2.696,114.802,39.74,22.81,43.891,1.05
1072,40,2009,4.31074E+11,45863884,277.593,136.611,2.647,89.978,37,20.38,42.693,1.41
1073,40,2010,4.3943E+11,45683024,294.366,145.421,2.618,100.442,38.07,21.54,39.84,1.91
1074,40,2011,4.71221E+11,45516136,308.376,153.853,2.679,104.231,36.97,24.01,39.774,0.18
1075,40,2012,4.72339E+11,45406228,304.424,158.981,2.549,97.27,36.6,23.39,38.465,1.46
1076,40,2013,4.72223E+11,45307104,297.479,160.185,2.529,90.477,37.11,25.15,37.34,1.65
1077,40,2014,4.41259E+11,45148072,257.639,138.373,2.494,75.185,35.73,25,35.341,1.21
1078,40,2016,4.07348E+11,44833568,233.961,126.828,2.373,64.067,33.59,25.5,34.124,1.56
1079,40,2017,4.17634E+11,44657260,223.081,112.586,2.304,66.621,33.45,26.28,35.342,1.38
1080,41,1990,1.50569E+12,57210444,601.945,252.69,6.787,113.518,111.25,59.04,217.8,0.83
1081,41,1991,1.48746E+12,57359452,609.413,253.623,6.26,121.693,111.74,58.14,218.39,0.14
1082,41,1992,1.49138E+12,57509240,593.846,237.747,6.444,122.296,112.05,52.91,218.447,0.28
1083,41,1993,1.52738E+12,57647464,579.613,207.686,6.636,137.591,113.49,48.89,219.163,-0.17
1084,41,1994,1.58521E+12,57785900,574.017,195.376,7.426,145.455,115.63,49.47,215.736,0.27
1085,41,1995,1.62342E+12,57930364,566.159,181.699,8.341,154.254,116.51,47.77,211.595,0.72
1086,41,1996,1.66325E+12,58078584,586.761,173.072,8.707,177.543,117.55,48.63,216.892,-0.02
1087,41,1997,1.71366E+12,58250192,562.708,154.729,7.211,182.887,116.73,47.97,207.743,0.91
1088,41,1998,1.76669E+12,58438320,568.544,154.088,7.448,191.361,116,47.73,204.934,0.72
1089,41,1999,1.82299E+12,58635204,561.65,138.313,6.171,205.231,113.76,37.96,201.663,0.82
1090,41,2000,1.88946E+12,58850044,569.034,144.443,6.446,210.131,109.9,36.94,198.238,0.58
1091,41,2001,1.93916E+12,59092016,577.971,153.534,6.493,210.16,104.86,35.54,198.651,0.51
1092,41,2002,1.98381E+12,59355688,560.273,141.691,6.179,207.03,102.72,33.51,196.13,1.08
1093,41,2003,2.05065E+12,59649800,571.619,153.103,5.563,208.462,98.44,33.11,194.397,1.13
1094,41,2004,2.1005E+12,59995852,573.43,147.662,5.619,211.734,93.27,34.01,197.952,0.98
1095,41,2005,2.16095E+12,60383740,570.338,148.033,5.991,205.438,89.38,32.84,200.448,0.9
1096,41,2006,2.21297E+12,60803700,567.846,160.844,5.272,194.126,84.85,31.78,197.183,1.07
1097,41,2007,2.26738E+12,61260680,559.566,150.844,5.417,196.52,80.57,31.83,196.16,1.06
1098,41,2008,2.25104E+12,61742152,544.932,139.219,4.75,202.655,75.04,31.64,188.8,0.7
1099,41,2009,2.15165E+12,62243384,494.108,113.823,4.881,188.07,69.48,29.33,180.264,0.85
1100,41,2010,2.19078E+12,62760048,511.905,118.03,4.738,201.927,64.55,29.85,179.848,0.08
1101,41,2011,2.22172E+12,63286360,469.713,117.15,4.453,168.236,60.59,28.9,172.06,1.1
1102,41,2012,2.25091E+12,63808728,487.477,148.005,3.646,158.24,58.3,28.5,170.288,0.54
1103,41,2013,2.29392E+12,64302296,477.611,142.457,4.216,157.622,54.46,28.5,165.756,0.4
1104,41,2014,2.36395E+12,64773504,438.807,115.434,4.436,144.492,52,29.3,166.511,1.39
1105,41,2015,2.41578E+12,65224368,422.461,91.548,4.641,147.899,51.49,29.19,170.773,0.81
1106,41,2016,2.46006E+12,65655204,399.43,47.825,4.559,165.742,53.07,28.93,173.93,1.01
1107,41,2017,2.5066E+12,66064808,387.367,39.129,4.301,161.697,52.8,29.19,174.851,1.49
1108,42,1990,9.25038E+12,248083728,5120.957,1814.521,46.339,1023.151,673.88,239.74,2178.912,0.55
1109,42,1991,9.2435E+12,251560192,5062.957,1797.739,45.348,1042.997,675.93,238.78,2119.828,0.66
1110,42,1992,9.57215E+12,255175328,5174.228,1819.076,45.015,1081.595,679.03,243.25,2171.389,0.18
1111,42,1993,9.83494E+12,258779760,5272.851,1880.75,44.013,1110.157,671.94,246.39,2179.57,0.17
1112,42,1994,1.0232E+13,262273584,5364.279,1894.587,44.409,1137.466,684.61,253.52,2226.839,0.41
1113,42,1995,1.05103E+13,265660560,5425.259,1913.488,42.757,1186.277,682.64,255.78,2218.052,0.46
1114,42,1996,1.09092E+13,268984352,5612.983,1993.662,41.299,1206.218,681.39,262.89,2305.573,-0.23
1115,42,1997,1.13988E+13,272395424,5688.142,2039.02,41.419,1213.878,671.83,256.15,2326.319,0.37
1116,42,1998,1.1906E+13,275835008,5733.281,2063.092,39.022,1191.005,660.22,253.39,2370.752,1.32
1117,42,1999,1.24638E+13,279181568,5803.918,2063.44,38.8,1197.99,648,251.84,2433.326,0.59
1118,42,2000,1.29738E+13,282398560,6010.136,2163.759,38.915,1251.263,644.08,250.7,2487.797,0.77
1119,42,2001,1.31005E+13,285470496,5907.74,2099.619,38.696,1198.819,636.64,244.76,2502.393,0.94
1120,42,2002,1.33345E+13,288350240,5946.308,2103.791,38.893,1237.949,630,246.4,2495.597,0.95
1121,42,2003,1.37088E+13,291109824,6010.146,2143.993,38.567,1201.023,630.12,255.03,2557.467,0.94
1122,42,2004,1.42279E+13,293947872,6112.655,2164.773,39.12,1204.496,628.78,253,2630.825,0.8
1123,42,2005,1.47037E+13,296842656,6132.183,2188.244,39.43,1186.858,629.14,255.72,2642.692,1.03
1124,42,2006,1.50959E+13,299753088,6052.686,2152.459,40.037,1173.211,630.36,263.82,2609.708,1.07
1125,42,2007,1.53645E+13,302743392,6130.123,2175.189,40.463,1247.391,636.64,268,2592.216,0.94
1126,42,2008,1.53197E+13,305694912,5915.119,2135.724,42.054,1252.781,645,250.3,2414.708,0.05
1127,42,2009,1.48943E+13,308512032,5480.726,1872.449,41.082,1231.607,635.32,249.19,2280.345,0.27
1128,42,2010,1.52706E+13,311182848,5679.715,1982.954,43.407,1290.495,653.3,256.66,2300.574,0.68
1129,42,2011,1.55093E+13,313876608,5546.116,1873.284,47.863,1310.707,659.04,264.28,2252.414,0.62
1130,42,2012,1.58496E+13,316651328,5344.086,1658.491,51.515,1372.072,671.09,256.03,2196.025,1.29
1131,42,2013,1.61084E+13,319375168,5480.157,1720.408,57.423,1410.482,674.34,258.22,2224.627,0.3
1132,42,2014,1.64827E+13,322033952,5528.681,1710.594,63.124,1435.209,699.9,259.33,2247.931,0.68
1133,42,2015,1.69026E+13,324607776,5376.473,1479.145,64.372,1476.136,702.68,259.86,2285.676,1.5
1134,42,2017,1.75963E+13,329791232,5212.162,1308.716,59.486,1460.656,701.26,264.58,2315.177,1.71
